Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
ELRC,Electro Rent Corporation,18.36,440559693.4,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/elrc
ESIO,"Electro Scientific Industries, Inc.",12.22,363333361.8,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esio
EA,Electronic Arts Inc.,24.32,7360067489,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ea
EFII,"Electronics for Imaging, Inc.",29.84,1385233226,n/a,1992,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/efii
ELSE,"Electro-Sensors, Inc.",4.12,13982192.32,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/else
RDEN,"Elizabeth Arden, Inc.",46.51,1370999595,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/rden
ESBK,Elmira Savings Bank NY (The),23.57,53624814.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/esbk
LONG,"eLong, Inc.",13.8,475583162.4,n/a,1987,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/long
ELTK,Eltek Ltd.,1.15,7601623.05,n/a,1997,Technology,Electrical Products,http://www.nasdaq.com/symbol/eltk
EMCI,"EMC Insurance Group, Inc.",28.52,371071495.4,n/a,1982,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/emci
EMCF,Emclaire Financial Corp,24.75,43613410.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/emcf
EMKR,EMCORE Corporation,4.08,108990941.3,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/emkr
EMMS,Emmis Communications Corporation,2.5,103545552.5,n/a,1994,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emms
EMMSP,Emmis Communications Corporation,10.09,28477208.8,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/emmsp
NYNY,"Empire Resorts, Inc.",3.27,110524907.8,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/nyny
ERS,"Empire Resources, Inc.",4.82,41376817.64,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/ers
ENTA,"Enanta Pharmaceuticals, Inc.",17.8,317174568.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/enta
ECPG,Encore Capital Group Inc,32.96,769165107.2,n/a,n/a,Finance,Finance Companies,http://www.nasdaq.com/symbol/ecpg
WIRE,Encore Wire Corporation,36.88,762204565.8,n/a,1992,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/wire
ENDP,Endo Health Solutions Inc.,39.22,4402087470,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/endp
ECYT,"Endocyte, Inc.",17.05,613333102.8,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ecyt
ELGX,"Endologix, Inc.",15.03,943868864.8,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/elgx
ERII,"Energy Recovery, Inc.",4.34,221441556,n/a,2008,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/erii
EXXI,Energy XXI (Bermuda) Limited,24.6,1952619391,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/exxi
ENOC,"EnerNOC, Inc.",15.24,460949923.9,n/a,2007,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/enoc
ENG,ENGlobal Corporation,1.33,36019141.13,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/eng
ENPH,"Enphase Energy, Inc.",7.62,317141565.4,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/enph
ESGR,Enstar Group Limited,145.18,2413594126,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/esgr
ENTG,"Entegris, Inc.",9.84,1370927909,n/a,2000,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/entg
ETRM,EnteroMedics Inc.,1.06,58955366.2,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/etrm
EBTC,Enterprise Bancorp Inc,20.39,200053834.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebtc
EFSC,Enterprise Financial Services Corporation,17.1,309615660.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/efsc
EGT,Entertainment Gaming Asia Incorporated,1.76,52843405.12,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/egt
ENMD,"EntreMed, Inc.",1.94,52424693.72,n/a,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/enmd
ENTR,"Entropic Communications, Inc.",4.25,380674812,n/a,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/entr
ENVI,"Envivio, Inc.",2.38,65698767.12,n/a,1987,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/envi
ENZN,"Enzon Pharmaceuticals, Inc.",1.87,81773345.94,n/a,1984,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/enzn
EONC,eOn Communications Corporation,0.87,2503297.98,n/a,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eonc
EPIQ,"EPIQ Systems, Inc.",13.88,503298418.8,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/epiq
EPZM,"Epizyme, Inc.",37.08,1054285628,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/epzm
PLUS,ePlus inc.,64.42,525049927.6,n/a,1996,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/plus
EQIX,"Equinix, Inc.",202.98,10017851374,n/a,2000,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eqix
EAC           ,Erickson Air-Crane Incorporated,19.71,192369836.5,n/a,2001,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/eac           
ERIC,Ericsson,12.07,39891974441,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/eric
ERIE,Erie Indemnity Company,81.35,3799008393,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/erie
ESBF,ESB Financial Corporation,13.01,229229916.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/esbf
ESCA,"Escalade, Incorporated",6.48,87184168.56,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/esca
ESMC,Escalon Medical Corp.,1.25,9408037.5,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/esmc
ESPR,"Esperion Therapeutics, Inc.",17.05,248577150.3,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/espr
ESSA,"ESSA Bancorp, Inc.",11.16,139858682.4,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/essa
ESSX,Essex Rental Corporation,4.29,105763570.8,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/essx
CLWT,Euro Tech Holdings Company Limited,2.54,5255826.42,n/a,1997,Consumer Durables,Diversified Electronic Products,http://www.nasdaq.com/symbol/clwt
EEFT,"Euronet Worldwide, Inc.",33.1,1649913424,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/eeft
ESEA,Euroseas Ltd.,1.03,46679193.15,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/esea
EVEP,"EV Energy Partners, L.P.",41.04,1748266243,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/evep
EVRY,"EveryWare Global, Inc.",12.96,285708034.1,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/evry
EVOL,"Evolving Systems, Inc.",7.14,81499808.46,n/a,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/evol
EXA,Exa Corporation,9.95,132465285.3,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/exa
EXAS,EXACT Sciences Corporation,13.85,975319119.1,n/a,2001,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exas
EXAC,"Exactech, Inc.",19.86,266547018,n/a,1996,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/exac
EXAR,Exar Corporation,12.21,573093456.2,n/a,1985,Technology,Semiconductors,http://www.nasdaq.com/symbol/exar
EDS,Exceed Company Ltd.,1.12,36997518.88,n/a,n/a,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/eds
EXEL,"Exelixis, Inc.",4.91,902466818.4,n/a,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel
EXFO,EXFO Inc,4.66,133162943.7,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/exfo
EXLS,"ExlService Holdings, Inc.",30.33,989622890.3,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/exls
EXPE,"Expedia, Inc.",63.75,8615274578,n/a,1999,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/expe
EXPD,"Expeditors International of Washington, Inc.",40,8264384240,n/a,n/a,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/expd
EXPO,"Exponent, Inc.",66.57,877735968.1,n/a,1985,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/expo
ESRX,Express Scripts Holding Company,65.3,53384643700,n/a,1992,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/esrx
EXLP,"Exterran Partners, L.P.",31.12,1537623049,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/exlp
EXTR,"Extreme Networks, Inc.",3.58,332903383.8,n/a,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/extr
EZCH,EZchip Semiconductor Limited,28,792522976,n/a,n/a,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ezch
EZPW,"EZCORP, Inc.",18.89,1023431846,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ezpw
FFIV,"F5 Networks, Inc.",79.79,6287385774,n/a,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ffiv
FB,"Facebook, Inc.",25.91,62647934744,n/a,1994,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fb
FRP,"FairPoint Communications, Inc.",8.49,224789373.4,n/a,1986,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/frp
FWM,Fairway Group Holdings Corp.,27.08,1120508495,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/fwm
FALC,"FalconStor Software, Inc.",1.03,49408386.21,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/falc
DAVE,"Famous Dave&#39;s of America, Inc.",17,129634741,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/dave
FARM,Farmer Brothers Company,14.02,230621373.1,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/farm
FFKT,Farmers Capital Bank Corporation,22.59,168811410.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffkt
FMNB,Farmers National Banc Corp.,6.4,120288307.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmnb
FARO,"FARO Technologies, Inc.",38.59,659554193.2,n/a,1997,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/faro
FAST,Fastenal Company,47.13,13981705086,n/a,1987,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/fast
FBSS,"Fauquier Bankshares, Inc.",12.9,47902111.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbss
FBRC,FBR & Co,28.2,332911123.8,n/a,1970,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/fbrc
FDML,Federal-Mogul Corporation,10.82,1070146690,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/fdml
FNHC,Federated National Holding Company,10.5,85614868.5,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/fnhc
FFCO,FedFirst Financial Corporation,19.26,48437725.14,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffco
FEIC,FEI Company,76.89,2965637227,n/a,1995,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/feic
FHCO,Female Health Company (The),9.95,284985820.5,n/a,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/fhco
ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,141.84,212760000,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oneq
LION,Fidelity Southern Corporation,13.7,284287576.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lion
FDUS,Fidus Investment Corporation,19.06,261109572.9,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fdus
FRGI,"Fiesta Restaurant Group, Inc.",35.42,837284383.3,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frgi
FSC,Fifth Street Finance Corp.,10.7,1292084332,n/a,2008,n/a,n/a,http://www.nasdaq.com/symbol/fsc
FSCFL,Fifth Street Finance Corp.,23.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fscfl
FSFR,Fifth Street Senior Floating Rate Corp.,14.15,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fsfr
FITB,Fifth Third Bancorp,18.981,16601631525,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fitb
FNGN,"Financial Engines, Inc.",49.11,2401751806,n/a,2010,Finance,Investment Managers,http://www.nasdaq.com/symbol/fngn
FISI,"Financial Institutions, Inc.",21.45,295896014.7,n/a,1999,Finance,Major Banks,http://www.nasdaq.com/symbol/fisi
FNSR,Finisar Corporation,18.17,1704078756,n/a,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/fnsr
FBNC,First Bancorp,15.57,306251032.1,n/a,1987,Finance,Major Banks,http://www.nasdaq.com/symbol/fbnc
FNLC,"First Bancorp, Inc (ME)",17.65,188104592.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnlc
BUSE,First Busey Corporation,4.76,412649916.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/buse
FBIZ,"First Business Financial Services, Inc.",31.98,125321880.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbiz
FCVA,"First Capital Bancorp, Inc. (VA)",3.39,41726787.93,n/a,2007,Finance,Major Banks,http://www.nasdaq.com/symbol/fcva
FCAP,"First Capital, Inc.",20,55699940,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fcap
FCFS,"First Cash Financial Services, Inc.",51.2,1494171443,n/a,1991,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/fcfs
FCZA,First Citizens Banc Corp.,7.1,54726210.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcza
FCNCA,"First Citizens BancShares, Inc.",200.32,1926866261,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcnca
FCLF,First Clover Leaf Financial Corp.,8.34,60958352.7,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fclf
FCBC,"First Community Bancshares, Inc.",16.55,330755258.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcbc
FCCO,First Community Corporation,9.8599,52163327.67,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcco
FBNK,"First Connecticut Bancorp, Inc.",14.82,251706466.4,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/fbnk
FDEF,First Defiance Financial Corp.,26.08,254888472.5,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fdef
FFBH,"First Federal Bancshares of Arkansas, Inc.",9.7,193006749.1,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ffbh
FFNM,"First Federal of Northern Michigan Bancorp, Inc.",4.2,12113005.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffnm
FFBC,First Financial Bancorp.,15.69,907703999.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbc
FFBCW,First Financial Bancorp.,5.48,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffbcw
FFIN,"First Financial Bankshares, Inc.",60.04,1893232374,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffin
THFF,First Financial Corporation Indiana,32.65,434489809.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/thff
FFCH,"First Financial Holdings, Inc.",23.16,383425681.1,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ffch
FFNW,"First Financial Northwest, Inc.",10.88,204600227.8,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/ffnw
FFKY,First Financial Service Corporation,3.61,17291762.82,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ffky
INBK,First Internet Bancorp,23.5,66156565.5,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/inbk
FIBK,"First Interstate BancSystem, Inc.",21.62,942955046,n/a,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/fibk
FMFC,First M & F Corporation,16.82,161599209.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmfc
FRME,First Merchants Corporation,18.35,528141607.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/frme
FMBI,"First Midwest Bancorp, Inc.",14.57,1093788185,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmbi
NBCB,First NBC Bank Holding Company,26.24,468638318.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nbcb
FNFG,First Niagara Financial Group Inc.,9.92,3511175241,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fnfg
BANC,"First PacTrust Bancorp, Inc.",13.72,194718026.7,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/banc
BANCL,"First PacTrust Bancorp, Inc.",25.4699,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bancl
BANCP,"First PacTrust Bancorp, Inc.",25.6,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/bancp
FSFG,"First Savings Financial Group, Inc.",23.94,55488491.1,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fsfg
FSGI,"First Security Group, Inc.",2.45,152949499.2,n/a,2005,Finance,Major Banks,http://www.nasdaq.com/symbol/fsgi
FSLR,"First Solar, Inc.",47.65,4651386104,n/a,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/fslr
FSBK,First South Bancorp Inc,6.5499,63869849.92,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fsbk
FTCS,First Trust Capital Strength ETF,30.4699,41134425.94,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftcs
BICK,First Trust Exchange-Traded Fund II First Trust BICK Index Fun,21.27,18079542.54,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bick
CU,First Trust Exchange-Traded Fund II First Trust ISE Global Cop,20.68,29986041.36,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cu
PLTM,First Trust Exchange-Traded Fund II First Trust ISE Global Pla,11.44,9724022.88,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/pltm
CARZ,First Trust Exchange-Traded Fund II First Trust NASDAQ Global ,36.49,20069572.98,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/carz
HYLS,First Trust Exchange-Traded Fund IV First Trust High Yield Lon,50.4599,35322030.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/hyls
FTSL,First Trust Exchange-Traded Fund IV First Trust Senior Loan Fu,49.65,27307599.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ftsl
TDIV,First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol,22.54,164654700,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tdiv
MDIV,First Trust Exchange-Traded Fund VI Multi-Asset Diversified In,21.51,474295543,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mdiv
SKYY,First Trust ISE Cloud Computing Index Fund,22.75,100100045.5,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/skyy
QABA,First Trust NASDAQ ABA Community Bank Index Fund,31.9599,25567983.92,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qaba
FONE,First Trust NASDAQ CEA Smartphone Index Fund,29.1899,8757028.38,n/a,1996,n/a,n/a,http://www.nasdaq.com/symbol/fone
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,32.3001,11305099.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/grid
QCLN,First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund,15.34,57525030.68,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qcln
QQEW,First Trust NASDAQ-100 Equal Weighted Index Fund,31.79,149413063.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqew
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,31.15,63857562.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqxt
QTEC,First Trust NASDAQ-100-Technology Sector Index Fund,30.2405,131546235.5,n/a,1984,n/a,n/a,http://www.nasdaq.com/symbol/qtec
FUNC,First United Corporation,7.77,48168428.91,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/func
FBMI,Firstbank Corporation,13.76,110716565.1,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbmi
SVVC,"Firsthand Technology Value Fund, Inc.",20.42,174723321.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/svvc
FMER,FirstMerit Corporation,20.85,3455639739,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fmer
FSRV,FirstService Corporation,32,1021804384,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/fsrv
FISV,"Fiserv, Inc.",91.06,12125787176,n/a,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv
FSCI,"Fisher Communications, Inc.",41.39,367241591.1,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/fsci
FIVE,"Five Below, Inc.",39.22,2118903054,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/five
